Unnamed: 0,Area,Item,,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
14069,India,Potatoes,,227240,1083,55540,24.35
14070,India,Potatoes,,227240,1083,55540,25.36
14071,India,Potatoes,,227240,1083,55540,25.72
14072,India,Potatoes,,227240,1083,55540,25.63
14073,India,Potatoes,,227240,1083,55540,26.41
14074,India,Potatoes,,227240,1083,55540,27.41
14075,India,Potatoes,,227240,1083,55540,25.45
14076,India,Potatoes,,227240,1083,55540,25.92
14077,India,Potatoes,,227240,1083,55540,25.06
14078,India,Potatoes,,227240,1083,55540,24.35
14079,India,Potatoes,,227240,1083,55540,26
14080,India,Potatoes,,227240,1083,55540,25.63
14081,India,Potatoes,,227240,1083,55540,25.48
14082,India,Potatoes,,227240,1083,55540,25.16
14083,India,Potatoes,,227240,1083,55540,26.84
14084,India,Potatoes,,227240,1083,55540,24.5
14085,India,Potatoes,,227240,1083,55540,27.02
14086,India,Potatoes,,227240,1083,55540,27.02
14087,India,Potatoes,,227240,1083,55540,25.64
14088,India,"Rice, paddy",,35878,1083,55540,25.53
14089,India,"Rice, paddy",,35878,1083,55540,27.29
14090,India,"Rice, paddy",,35878,1083,55540,25.81
14091,India,"Rice, paddy",,35878,1083,55540,24.35
14092,India,"Rice, paddy",,35878,1083,55540,25.36
14093,India,"Rice, paddy",,35878,1083,55540,25.72
14094,India,"Rice, paddy",,35878,1083,55540,25.63
14095,India,"Rice, paddy",,35878,1083,55540,26.41
14096,India,"Rice, paddy",,35878,1083,55540,27.41
14097,India,"Rice, paddy",,35878,1083,55540,25.45
14098,India,"Rice, paddy",,35878,1083,55540,25.92
14099,India,"Rice, paddy",,35878,1083,55540,25.06
14100,India,"Rice, paddy",,35878,1083,55540,24.35
14101,India,"Rice, paddy",,35878,1083,55540,26
14102,India,"Rice, paddy",,35878,1083,55540,25.63
14103,India,"Rice, paddy",,35878,1083,55540,25.48
14104,India,"Rice, paddy",,35878,1083,55540,25.16
14105,India,"Rice, paddy",,35878,1083,55540,26.84
14106,India,"Rice, paddy",,35878,1083,55540,24.5
14107,India,"Rice, paddy",,35878,1083,55540,27.02
14108,India,"Rice, paddy",,35878,1083,55540,27.02
14109,India,"Rice, paddy",,35878,1083,55540,25.64
14110,India,Sorghum,,9487,1083,55540,25.53
14111,India,Sorghum,,9487,1083,55540,27.29
14112,India,Sorghum,,9487,1083,55540,25.81
14113,India,Sorghum,,9487,1083,55540,24.35
14114,India,Sorghum,,9487,1083,55540,25.36
14115,India,Sorghum,,9487,1083,55540,25.72
14116,India,Sorghum,,9487,1083,55540,25.63
14117,India,Sorghum,,9487,1083,55540,26.41
14118,India,Sorghum,,9487,1083,55540,27.41
14119,India,Sorghum,,9487,1083,55540,25.45
14120,India,Sorghum,,9487,1083,55540,25.92
14121,India,Sorghum,,9487,1083,55540,25.06
14122,India,Sorghum,,9487,1083,55540,24.35
14123,India,Sorghum,,9487,1083,55540,26
14124,India,Sorghum,,9487,1083,55540,25.63
14125,India,Sorghum,,9487,1083,55540,25.48
14126,India,Sorghum,,9487,1083,55540,25.16
14127,India,Sorghum,,9487,1083,55540,26.84
14128,India,Sorghum,,9487,1083,55540,24.5
14129,India,Sorghum,,9487,1083,55540,27.02
14130,India,Sorghum,,9487,1083,55540,27.02
14131,India,Sorghum,,9487,1083,55540,25.64
14132,India,Soybeans,,11998,1083,55540,25.53
14133,India,Soybeans,,11998,1083,55540,27.29
14134,India,Soybeans,,11998,1083,55540,25.81
14135,India,Soybeans,,11998,1083,55540,24.35
14136,India,Soybeans,,11998,1083,55540,25.36
14137,India,Soybeans,,11998,1083,55540,25.72
14138,India,Soybeans,,11998,1083,55540,25.63
14139,India,Soybeans,,11998,1083,55540,26.41
14140,India,Soybeans,,11998,1083,55540,27.41
14141,India,Soybeans,,11998,1083,55540,25.45
14142,India,Soybeans,,11998,1083,55540,25.92
14143,India,Soybeans,,11998,1083,55540,25.06
14144,India,Soybeans,,11998,1083,55540,24.35
14145,India,Soybeans,,11998,1083,55540,26
14146,India,Soybeans,,11998,1083,55540,25.63
14147,India,Soybeans,,11998,1083,55540,25.48
14148,India,Soybeans,,11998,1083,55540,25.16
14149,India,Soybeans,,11998,1083,55540,26.84
14150,India,Soybeans,,11998,1083,55540,24.5
14151,India,Soybeans,,11998,1083,55540,27.02
14152,India,Soybeans,,11998,1083,55540,27.02
14153,India,Soybeans,,11998,1083,55540,25.64
14154,India,Sweet potatoes,,92456,1083,55540,25.53
14155,India,Sweet potatoes,,92456,1083,55540,27.29
14156,India,Sweet potatoes,,92456,1083,55540,25.81
14157,India,Sweet potatoes,,92456,1083,55540,24.35
14158,India,Sweet potatoes,,92456,1083,55540,25.36
14159,India,Sweet potatoes,,92456,1083,55540,25.72
14160,India,Sweet potatoes,,92456,1083,55540,25.63
14161,India,Sweet potatoes,,92456,1083,55540,26.41
14162,India,Sweet potatoes,,92456,1083,55540,27.41
14163,India,Sweet potatoes,,92456,1083,55540,25.45
14164,India,Sweet potatoes,,92456,1083,55540,25.92
14165,India,Sweet potatoes,,92456,1083,55540,25.06
14166,India,Sweet potatoes,,92456,1083,55540,24.35
14167,India,Sweet potatoes,,92456,1083,55540,26
14168,India,Sweet potatoes,,92456,1083,55540,25.63
14169,India,Sweet potatoes,,92456,1083,55540,25.48
14170,India,Sweet potatoes,,92456,1083,55540,25.16
14171,India,Sweet potatoes,,92456,1083,55540,26.84
14172,India,Sweet potatoes,,92456,1083,55540,24.5
14173,India,Sweet potatoes,,92456,1083,55540,27.02
14174,India,Sweet potatoes,,92456,1083,55540,27.02
14175,India,Sweet potatoes,,92456,1083,55540,25.64
14176,India,Wheat,,29886,1083,55540,25.53
14177,India,Wheat,,29886,1083,55540,27.29
14178,India,Wheat,,29886,1083,55540,25.81
14179,India,Wheat,,29886,1083,55540,24.35
14180,India,Wheat,,29886,1083,55540,25.36
14181,India,Wheat,,29886,1083,55540,25.72
14182,India,Wheat,,29886,1083,55540,25.63
14183,India,Wheat,,29886,1083,55540,26.41
14184,India,Wheat,,29886,1083,55540,27.41
14185,India,Wheat,,29886,1083,55540,25.45
14186,India,Wheat,,29886,1083,55540,25.92
14187,India,Wheat,,29886,1083,55540,25.06
14188,India,Wheat,,29886,1083,55540,24.35
14189,India,Wheat,,29886,1083,55540,26
14190,India,Wheat,,29886,1083,55540,25.63
14191,India,Wheat,,29886,1083,55540,25.48
14192,India,Wheat,,29886,1083,55540,25.16
14193,India,Wheat,,29886,1083,55540,26.84
14194,India,Wheat,,29886,1083,55540,24.5
14195,India,Wheat,,29886,1083,55540,27.02
14196,India,Wheat,,29886,1083,55540,27.02
14197,India,Wheat,,29886,1083,55540,25.64
14198,India,Cassava,,385818,1083,52980,25.86
14199,India,Cassava,,385818,1083,52980,27.03
14200,India,Cassava,,385818,1083,52980,26.21
14201,India,Cassava,,385818,1083,52980,24.37
14202,India,Cassava,,385818,1083,52980,26.04
14203,India,Cassava,,385818,1083,52980,25.82
14204,India,Cassava,,385818,1083,52980,25.89
14205,India,Cassava,,385818,1083,52980,26.94
14206,India,Cassava,,385818,1083,52980,28.02
14207,India,Cassava,,385818,1083,52980,25.39
14208,India,Cassava,,385818,1083,52980,25.88
14209,India,Cassava,,385818,1083,52980,25.45
14210,India,Cassava,,385818,1083,52980,24.37
14211,India,Cassava,,385818,1083,52980,26.33
14212,India,Cassava,,385818,1083,52980,25.89
14213,India,Cassava,,385818,1083,52980,25.98
14214,India,Cassava,,385818,1083,52980,25.3
14215,India,Cassava,,385818,1083,52980,26.65
14216,India,Cassava,,385818,1083,52980,25.09
14217,India,Cassava,,385818,1083,52980,26.89
14218,India,Cassava,,385818,1083,52980,26.89
14219,India,Cassava,,385818,1083,52980,26.09
14220,India,Maize,,25557,1083,52980,25.86
14221,India,Maize,,25557,1083,52980,27.03
14222,India,Maize,,25557,1083,52980,26.21
14223,India,Maize,,25557,1083,52980,24.37
14224,India,Maize,,25557,1083,52980,26.04
14225,India,Maize,,25557,1083,52980,25.82
14226,India,Maize,,25557,1083,52980,25.89
14227,India,Maize,,25557,1083,52980,26.94
14228,India,Maize,,25557,1083,52980,28.02
14229,India,Maize,,25557,1083,52980,25.39
14230,India,Maize,,25557,1083,52980,25.88
14231,India,Maize,,25557,1083,52980,25.45
14232,India,Maize,,25557,1083,52980,24.37
14233,India,Maize,,25557,1083,52980,26.33
14234,India,Maize,,25557,1083,52980,25.89
14235,India,Maize,,25557,1083,52980,25.98
14236,India,Maize,,25557,1083,52980,25.3
14237,India,Maize,,25557,1083,52980,26.65
14238,India,Maize,,25557,1083,52980,25.09
14239,India,Maize,,25557,1083,52980,26.89
14240,India,Maize,,25557,1083,52980,26.89
14241,India,Maize,,25557,1083,52980,26.09
14242,India,Potatoes,,217530,1083,52980,25.86
14243,India,Potatoes,,217530,1083,52980,27.03
14244,India,Potatoes,,217530,1083,52980,26.21
14245,India,Potatoes,,217530,1083,52980,24.37
14246,India,Potatoes,,217530,1083,52980,26.04
14247,India,Potatoes,,217530,1083,52980,25.82
14248,India,Potatoes,,217530,1083,52980,25.89
14249,India,Potatoes,,217530,1083,52980,26.94
14250,India,Potatoes,,217530,1083,52980,28.02
14251,India,Potatoes,,217530,1083,52980,25.39
14252,India,Potatoes,,217530,1083,52980,25.88
14253,India,Potatoes,,217530,1083,52980,25.45
14254,India,Potatoes,,217530,1083,52980,24.37
14255,India,Potatoes,,217530,1083,52980,26.33
14256,India,Potatoes,,217530,1083,52980,25.89
14257,India,Potatoes,,217530,1083,52980,25.98
14258,India,Potatoes,,217530,1083,52980,25.3
14259,India,Potatoes,,217530,1083,52980,26.65
14260,India,Potatoes,,217530,1083,52980,25.09
14261,India,Potatoes,,217530,1083,52980,26.89
14262,India,Potatoes,,217530,1083,52980,26.89
14263,India,Potatoes,,217530,1083,52980,26.09
14264,India,"Rice, paddy",,36909,1083,52980,25.86
14265,India,"Rice, paddy",,36909,1083,52980,27.03
14266,India,"Rice, paddy",,36909,1083,52980,26.21
14267,India,"Rice, paddy",,36909,1083,52980,24.37
14268,India,"Rice, paddy",,36909,1083,52980,26.04
14269,India,"Rice, paddy",,36909,1083,52980,25.82
14270,India,"Rice, paddy",,36909,1083,52980,25.89
14271,India,"Rice, paddy",,36909,1083,52980,26.94
14272,India,"Rice, paddy",,36909,1083,52980,28.02
14273,India,"Rice, paddy",,36909,1083,52980,25.39
14274,India,"Rice, paddy",,36909,1083,52980,25.88
14275,India,"Rice, paddy",,36909,1083,52980,25.45
14276,India,"Rice, paddy",,36909,1083,52980,24.37
14277,India,"Rice, paddy",,36909,1083,52980,26.33
14278,India,"Rice, paddy",,36909,1083,52980,25.89
14279,India,"Rice, paddy",,36909,1083,52980,25.98
14280,India,"Rice, paddy",,36909,1083,52980,25.3
14281,India,"Rice, paddy",,36909,1083,52980,26.65
14282,India,"Rice, paddy",,36909,1083,52980,25.09
14283,India,"Rice, paddy",,36909,1083,52980,26.89
14284,India,"Rice, paddy",,36909,1083,52980,26.89
14285,India,"Rice, paddy",,36909,1083,52980,26.09
14286,India,Sorghum,,9568,1083,52980,25.86
14287,India,Sorghum,,9568,1083,52980,27.03
14288,India,Sorghum,,9568,1083,52980,26.21
14289,India,Sorghum,,9568,1083,52980,24.37
14290,India,Sorghum,,9568,1083,52980,26.04
14291,India,Sorghum,,9568,1083,52980,25.82
14292,India,Sorghum,,9568,1083,52980,25.89
14293,India,Sorghum,,9568,1083,52980,26.94
14294,India,Sorghum,,9568,1083,52980,28.02
14295,India,Sorghum,,9568,1083,52980,25.39
14296,India,Sorghum,,9568,1083,52980,25.88
14297,India,Sorghum,,9568,1083,52980,25.45
14298,India,Sorghum,,9568,1083,52980,24.37
14299,India,Sorghum,,9568,1083,52980,26.33
14300,India,Sorghum,,9568,1083,52980,25.89
14301,India,Sorghum,,9568,1083,52980,25.98
14302,India,Sorghum,,9568,1083,52980,25.3
14303,India,Sorghum,,9568,1083,52980,26.65
14304,India,Sorghum,,9568,1083,52980,25.09
14305,India,Sorghum,,9568,1083,52980,26.89
14306,India,Sorghum,,9568,1083,52980,26.89
14307,India,Sorghum,,9568,1083,52980,26.09
14308,India,Soybeans,,13530,1083,52980,25.86
14309,India,Soybeans,,13530,1083,52980,27.03
14310,India,Soybeans,,13530,1083,52980,26.21
14311,India,Soybeans,,13530,1083,52980,24.37
14312,India,Soybeans,,13530,1083,52980,26.04
14313,India,Soybeans,,13530,1083,52980,25.82
14314,India,Soybeans,,13530,1083,52980,25.89
14315,India,Soybeans,,13530,1083,52980,26.94
14316,India,Soybeans,,13530,1083,52980,28.02
14317,India,Soybeans,,13530,1083,52980,25.39
14318,India,Soybeans,,13530,1083,52980,25.88
14319,India,Soybeans,,13530,1083,52980,25.45
14320,India,Soybeans,,13530,1083,52980,24.37
14321,India,Soybeans,,13530,1083,52980,26.33
14322,India,Soybeans,,13530,1083,52980,25.89
14323,India,Soybeans,,13530,1083,52980,25.98
14324,India,Soybeans,,13530,1083,52980,25.3
14325,India,Soybeans,,13530,1083,52980,26.65
14326,India,Soybeans,,13530,1083,52980,25.09
14327,India,Soybeans,,13530,1083,52980,26.89
14328,India,Soybeans,,13530,1083,52980,26.89
14329,India,Soybeans,,13530,1083,52980,26.09
14330,India,Sweet potatoes,,97174,1083,52980,25.86
14331,India,Sweet potatoes,,97174,1083,52980,27.03
14332,India,Sweet potatoes,,97174,1083,52980,26.21
14333,India,Sweet potatoes,,97174,1083,52980,24.37
14334,India,Sweet potatoes,,97174,1083,52980,26.04
14335,India,Sweet potatoes,,97174,1083,52980,25.82
14336,India,Sweet potatoes,,97174,1083,52980,25.89
14337,India,Sweet potatoes,,97174,1083,52980,26.94
14338,India,Sweet potatoes,,97174,1083,52980,28.02
14339,India,Sweet potatoes,,97174,1083,52980,25.39
14340,India,Sweet potatoes,,97174,1083,52980,25.88
14341,India,Sweet potatoes,,97174,1083,52980,25.45
14342,India,Sweet potatoes,,97174,1083,52980,24.37
14343,India,Sweet potatoes,,97174,1083,52980,26.33
14344,India,Sweet potatoes,,97174,1083,52980,25.89
14345,India,Sweet potatoes,,97174,1083,52980,25.98
14346,India,Sweet potatoes,,97174,1083,52980,25.3
14347,India,Sweet potatoes,,97174,1083,52980,26.65
14348,India,Sweet potatoes,,97174,1083,52980,25.09
14349,India,Sweet potatoes,,97174,1083,52980,26.89
14350,India,Sweet potatoes,,97174,1083,52980,26.89
14351,India,Sweet potatoes,,97174,1083,52980,26.09
14352,India,Wheat,,31775,1083,52980,25.86
14353,India,Wheat,,31775,1083,52980,27.03
14354,India,Wheat,,31775,1083,52980,26.21
14355,India,Wheat,,31775,1083,52980,24.37
14356,India,Wheat,,31775,1083,52980,26.04
14357,India,Wheat,,31775,1083,52980,25.82
14358,India,Wheat,,31775,1083,52980,25.89
14359,India,Wheat,,31775,1083,52980,26.94
14360,India,Wheat,,31775,1083,52980,28.02
14361,India,Wheat,,31775,1083,52980,25.39
14362,India,Wheat,,31775,1083,52980,25.88
14363,India,Wheat,,31775,1083,52980,25.45
14364,India,Wheat,,31775,1083,52980,24.37
14365,India,Wheat,,31775,1083,52980,26.33
14366,India,Wheat,,31775,1083,52980,25.89
14367,India,Wheat,,31775,1083,52980,25.98
14368,India,Wheat,,31775,1083,52980,25.3
14369,India,Wheat,,31775,1083,52980,26.65
14370,India,Wheat,,31775,1083,52980,25.09
14371,India,Wheat,,31775,1083,52980,26.89
14372,India,Wheat,,31775,1083,52980,26.89
14373,India,Wheat,,31775,1083,52980,26.09
14374,India,Cassava,,349594,1083,45620,26.69
14375,India,Cassava,,349594,1083,45620,27.61
14376,India,Cassava,,349594,1083,45620,27.1
14377,India,Cassava,,349594,1083,45620,25.44
14378,India,Cassava,,349594,1083,45620,26.61
14379,India,Cassava,,349594,1083,45620,26.37
14380,India,Cassava,,349594,1083,45620,26.71
14381,India,Cassava,,349594,1083,45620,27.37
14382,India,Cassava,,349594,1083,45620,28.85
14383,India,Cassava,,349594,1083,45620,25.94
14384,India,Cassava,,349594,1083,45620,26.84
14385,India,Cassava,,349594,1083,45620,26.12
14386,India,Cassava,,349594,1083,45620,25.44
14387,India,Cassava,,349594,1083,45620,27.11
14388,India,Cassava,,349594,1083,45620,26.71
14389,India,Cassava,,349594,1083,45620,26.79
14390,India,Cassava,,349594,1083,45620,25.85
14391,India,Cassava,,349594,1083,45620,27.14
14392,India,Cassava,,349594,1083,45620,25.98
14393,India,Cassava,,349594,1083,45620,27.44
14394,India,Cassava,,349594,1083,45620,27.44
14395,India,Cassava,,349594,1083,45620,26.99
14396,India,Maize,,25726,1083,45620,26.69
14397,India,Maize,,25726,1083,45620,27.61
14398,India,Maize,,25726,1083,45620,27.1
14399,India,Maize,,25726,1083,45620,25.44
14400,India,Maize,,25726,1083,45620,26.61
14401,India,Maize,,25726,1083,45620,26.37
14402,India,Maize,,25726,1083,45620,26.71
14403,India,Maize,,25726,1083,45620,27.37
14404,India,Maize,,25726,1083,45620,28.85
14405,India,Maize,,25726,1083,45620,25.94
14406,India,Maize,,25726,1083,45620,26.84
14407,India,Maize,,25726,1083,45620,26.12
14408,India,Maize,,25726,1083,45620,25.44
14409,India,Maize,,25726,1083,45620,27.11
14410,India,Maize,,25726,1083,45620,26.71
14411,India,Maize,,25726,1083,45620,26.79
14412,India,Maize,,25726,1083,45620,25.85
14413,India,Maize,,25726,1083,45620,27.14
14414,India,Maize,,25726,1083,45620,25.98
14415,India,Maize,,25726,1083,45620,27.44
14416,India,Maize,,25726,1083,45620,27.44
14417,India,Maize,,25726,1083,45620,26.99
14418,India,Potatoes,,227606,1083,45620,26.69
14419,India,Potatoes,,227606,1083,45620,27.61
14420,India,Potatoes,,227606,1083,45620,27.1
14421,India,Potatoes,,227606,1083,45620,25.44
14422,India,Potatoes,,227606,1083,45620,26.61
14423,India,Potatoes,,227606,1083,45620,26.37
14424,India,Potatoes,,227606,1083,45620,26.71
14425,India,Potatoes,,227606,1083,45620,27.37
14426,India,Potatoes,,227606,1083,45620,28.85
14427,India,Potatoes,,227606,1083,45620,25.94
14428,India,Potatoes,,227606,1083,45620,26.84
14429,India,Potatoes,,227606,1083,45620,26.12
14430,India,Potatoes,,227606,1083,45620,25.44
14431,India,Potatoes,,227606,1083,45620,27.11
14432,India,Potatoes,,227606,1083,45620,26.71
14433,India,Potatoes,,227606,1083,45620,26.79
14434,India,Potatoes,,227606,1083,45620,25.85
14435,India,Potatoes,,227606,1083,45620,27.14
14436,India,Potatoes,,227606,1083,45620,25.98
14437,India,Potatoes,,227606,1083,45620,27.44
14438,India,Potatoes,,227606,1083,45620,27.44
14439,India,Potatoes,,227606,1083,45620,26.99
14440,India,"Rice, paddy",,36070,1083,45620,26.69
14441,India,"Rice, paddy",,36070,1083,45620,27.61
14442,India,"Rice, paddy",,36070,1083,45620,27.1
14443,India,"Rice, paddy",,36070,1083,45620,25.44
14444,India,"Rice, paddy",,36070,1083,45620,26.61
14445,India,"Rice, paddy",,36070,1083,45620,26.37
14446,India,"Rice, paddy",,36070,1083,45620,26.71
14447,India,"Rice, paddy",,36070,1083,45620,27.37
14448,India,"Rice, paddy",,36070,1083,45620,28.85
14449,India,"Rice, paddy",,36070,1083,45620,25.94
14450,India,"Rice, paddy",,36070,1083,45620,26.84
14451,India,"Rice, paddy",,36070,1083,45620,26.12
14452,India,"Rice, paddy",,36070,1083,45620,25.44
14453,India,"Rice, paddy",,36070,1083,45620,27.11
14454,India,"Rice, paddy",,36070,1083,45620,26.71
14455,India,"Rice, paddy",,36070,1083,45620,26.79
14456,India,"Rice, paddy",,36070,1083,45620,25.85
14457,India,"Rice, paddy",,36070,1083,45620,27.14
14458,India,"Rice, paddy",,36070,1083,45620,25.98
14459,India,"Rice, paddy",,36070,1083,45620,27.44
14460,India,"Rice, paddy",,36070,1083,45620,27.44
14461,India,"Rice, paddy",,36070,1083,45620,26.99
14462,India,Sorghum,,8502,1083,45620,26.69
14463,India,Sorghum,,8502,1083,45620,27.61
14464,India,Sorghum,,8502,1083,45620,27.1
14465,India,Sorghum,,8502,1083,45620,25.44
14466,India,Sorghum,,8502,1083,45620,26.61
14467,India,Sorghum,,8502,1083,45620,26.37
14468,India,Sorghum,,8502,1083,45620,26.71
14469,India,Sorghum,,8502,1083,45620,27.37
14470,India,Sorghum,,8502,1083,45620,28.85
14471,India,Sorghum,,8502,1083,45620,25.94
14472,India,Sorghum,,8502,1083,45620,26.84
14473,India,Sorghum,,8502,1083,45620,26.12
14474,India,Sorghum,,8502,1083,45620,25.44
14475,India,Sorghum,,8502,1083,45620,27.11
14476,India,Sorghum,,8502,1083,45620,26.71
14477,India,Sorghum,,8502,1083,45620,26.79
14478,India,Sorghum,,8502,1083,45620,25.85
14479,India,Sorghum,,8502,1083,45620,27.14
14480,India,Sorghum,,8502,1083,45620,25.98
14481,India,Sorghum,,8502,1083,45620,27.44
14482,India,Sorghum,,8502,1083,45620,27.44
14483,India,Sorghum,,8502,1083,45620,26.99
14484,India,Soybeans,,10123,1083,45620,26.69
14485,India,Soybeans,,10123,1083,45620,27.61
14486,India,Soybeans,,10123,1083,45620,27.1
14487,India,Soybeans,,10123,1083,45620,25.44
14488,India,Soybeans,,10123,1083,45620,26.61
14489,India,Soybeans,,10123,1083,45620,26.37
14490,India,Soybeans,,10123,1083,45620,26.71
14491,India,Soybeans,,10123,1083,45620,27.37
14492,India,Soybeans,,10123,1083,45620,28.85
14493,India,Soybeans,,10123,1083,45620,25.94
14494,India,Soybeans,,10123,1083,45620,26.84
14495,India,Soybeans,,10123,1083,45620,26.12
14496,India,Soybeans,,10123,1083,45620,25.44
14497,India,Soybeans,,10123,1083,45620,27.11
14498,India,Soybeans,,10123,1083,45620,26.71
14499,India,Soybeans,,10123,1083,45620,26.79
14500,India,Soybeans,,10123,1083,45620,25.85
14501,India,Soybeans,,10123,1083,45620,27.14
14502,India,Soybeans,,10123,1083,45620,25.98
14503,India,Soybeans,,10123,1083,45620,27.44
14504,India,Soybeans,,10123,1083,45620,27.44
14505,India,Soybeans,,10123,1083,45620,26.99
14506,India,Sweet potatoes,,101288,1083,45620,26.69
14507,India,Sweet potatoes,,101288,1083,45620,27.61
14508,India,Sweet potatoes,,101288,1083,45620,27.1
14509,India,Sweet potatoes,,101288,1083,45620,25.44
14510,India,Sweet potatoes,,101288,1083,45620,26.61
14511,India,Sweet potatoes,,101288,1083,45620,26.37
